subject_id,text,interaction_type,date,language
S063,இன்று வீட்டில் இருந்தேன். என்ன செய்தேன் என்று சரியாக நினைவில்லை. நேரம் மெதுவாக கடந்தது.,comment,2024-08-12,ta
S063,யாரோ வந்தார்கள். பேசினோம். என்ன பேசினோம் என்று இப்போது மறந்துவிட்டேன். முக்கியமான விஷயமா என்று தெரியவில்லை.,caption,2024-04-17,ta
S063,தொலைக்காட்சி பார்த்தேன். என்ன நிகழ்ச்சி என்று நினைவில்லை. சிறிது நேரம் பார்த்துவிட்டு நிறுத்தினேன்.,message,2024-12-18,ta
S063,தொலைக்காட்சி பார்த்தேன். என்ன நிகழ்ச்சி என்று நினைவில்லை. சிறிது நேரம் பார்த்துவிட்டு நிறுத்தினேன்.,message,2024-11-19,ta
S063,யாரோ வந்தார்கள். பேசினோம். என்ன பேசினோம் என்று இப்போது மறந்துவிட்டேன். முக்கியமான விஷயமா என்று தெரியவில்லை.,comment,2024-11-11,ta
S063,யாரோ வந்தார்கள். பேசினோம். என்ன பேசினோம் என்று இப்போது மறந்துவிட்டேன். முக்கியமான விஷயமா என்று தெரியவில்லை.,comment,2024-04-15,ta
S063,தொலைக்காட்சி பார்த்தேன். என்ன நிகழ்ச்சி என்று நினைவில்லை. சிறிது நேரம் பார்த்துவிட்டு நிறுத்தினேன்.,caption,2024-06-28,ta
S063,,react,2024-05-23,ta
S063,,like,2024-10-02,ta
S063,,react,2024-06-14,ta
S063,,view,2024-05-29,ta
S063,,view,2024-10-20,ta
S064,කෑම හැදුවා. කෑවා. හොඳද නැද්ද හරියට මතක නෑ. ඊළඟ පාර මොකද හදන්නේ කියලත් සිහි නෑ.,caption,2024-05-06,si
S064,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,comment,2024-09-07,si
S064,රූපවාහිනී බැලුවා. මොකක්ද කියලා දැන් හරිහැටි මතක නෑ. ටික වෙලාවක් බලලා නැවතුණා.,message,2024-11-19,si
S064,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,message,2024-07-11,si
S064,අද ගෙදර ඉඳගෙන ටිකක් කාලය ගෙවුණා. හිතට ටිකක් අමාරුයි. මොකද කරන්නේ කියලා හිතාගන්නම අමාරුයි.,comment,2024-11-20,si
S064,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,caption,2024-09-20,si
S064,කෑම හැදුවා. කෑවා. හොඳද නැද්ද හරියට මතක නෑ. ඊළඟ පාර මොකද හදන්නේ කියලත් සිහි නෑ.,message,2024-12-21,si
S064,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,message,2024-09-06,si
S064,රූපවාහිනී බැලුවා. මොකක්ද කියලා දැන් හරිහැටි මතක නෑ. ටික වෙලාවක් බලලා නැවතුණා.,caption,2024-01-02,si
S064,අද ගෙදර ඉඳගෙන ටිකක් කාලය ගෙවුණා. හිතට ටිකක් අමාරුයි. මොකද කරන්නේ කියලා හිතාගන්නම අමාරුයි.,caption,2024-08-22,si
S064,කෑම හැදුවා. කෑවා. හොඳද නැද්ද හරියට මතක නෑ. ඊළඟ පාර මොකද හදන්නේ කියලත් සිහි නෑ.,caption,2024-02-02,si
S064,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,message,2024-04-21,si
S064,,view,2024-04-18,si
S064,,view,2024-05-17,si
S064,,view,2024-05-25,si
S064,,react,2024-10-07,si
S065,Watched something on television after dinner. I cannot remember now what the programme was called or what it was about.,comment,2024-01-09,en
S065,Made food today at home. It was okay I think. I believe I have made this dish before but I am not entirely sure when that was.,message,2024-08-13,en
S065,Went to the shop today to get some things. I got a few items but I cannot quite remember what else I was supposed to get. Had to check my bag twice.,comment,2024-08-07,en
S065,Made food today at home. It was okay I think. I believe I have made this dish before but I am not entirely sure when that was.,message,2024-11-28,en
S065,Made food today at home. It was okay I think. I believe I have made this dish before but I am not entirely sure when that was.,comment,2024-05-20,en
S065,Saw someone I know at the market today. I recognised their face but could not remember their name until they introduced themselves.,comment,2024-05-08,en
S065,Saw someone I know at the market today. I recognised their face but could not remember their name until they introduced themselves.,caption,2024-12-06,en
S065,,like,2024-03-25,en
S065,,react,2024-07-21,en
S065,,react,2024-06-05,en
S066,Wrote a message to my sister today. I had to rewrite it a couple of times because I kept losing my train of thought halfway through.,caption,2024-04-25,en
S066,Watched something on television after dinner. I cannot remember now what the programme was called or what it was about.,comment,2024-01-05,en
S066,Saw someone I know at the market today. I recognised their face but could not remember their name until they introduced themselves.,message,2024-03-02,en
S066,Made food today at home. It was okay I think. I believe I have made this dish before but I am not entirely sure when that was.,comment,2024-09-01,en
S066,Went outside for a walk in the morning. Came back after a while feeling a little tired. I am not sure how long I was out for.,comment,2024-07-15,en
S066,Called my friend this afternoon. We talked for a while but I have already forgotten most of what we said. I think it was something about the weekend.,message,2024-02-22,en
S066,Saw someone I know at the market today. I recognised their face but could not remember their name until they introduced themselves.,comment,2024-06-02,en
S066,Did some work around the house today. I am not sure if I finished everything I meant to do. I will have to check again tomorrow.,caption,2024-03-09,en
S066,,like,2024-12-12,en
S066,,react,2024-02-05,en
S066,,like,2024-10-15,en
S066,,react,2024-11-08,en
S066,,view,2024-03-25,en
S066,,react,2024-06-28,en
S067,kamak hadhdha gedara. hondada kiyala therenne naa. mona wageda karanna one kiyalath mathaka naa.,caption,2024-03-04,romanized_sinhala
S067,geval wada kalaa ada. okkoma karala ivara kalada kiyala mathaka naa. heta ithurath check karanna one.,message,2024-06-28,romanized_sinhala
S067,kadey ekkenek dhaka giya. muna therunaa namuth nama mathaka una naa. eyaa kiwwama therunaa.,comment,2024-03-12,romanized_sinhala
S067,potha kiyawanna try kalaa magema hithe hitiye naa. paragraph eka nawatha nawatha kiyawanna una.,comment,2024-11-26,romanized_sinhala
S067,eliyata giya walk ekakata. tikak mahansiyen aawa. kohomada innne kiyala therenne naa.,caption,2024-10-10,romanized_sinhala
S067,potha kiyawanna try kalaa magema hithe hitiye naa. paragraph eka nawatha nawatha kiyawanna una.,comment,2024-12-19,romanized_sinhala
S067,potha kiyawanna try kalaa magema hithe hitiye naa. paragraph eka nawatha nawatha kiyawanna una.,caption,2024-04-15,romanized_sinhala
S067,eliyata giya walk ekakata. tikak mahansiyen aawa. kohomada innne kiyala therenne naa.,message,2024-07-19,romanized_sinhala
S067,,like,2024-11-26,romanized_sinhala
S067,,view,2024-05-02,romanized_sinhala
S067,,like,2024-07-16,romanized_sinhala
S068,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,message,2024-08-03,ta
S068,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-12-15,ta
S068,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,comment,2024-02-07,ta
S068,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-02-04,ta
S068,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,comment,2024-04-20,ta
S068,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,caption,2024-07-22,ta
S068,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,caption,2024-11-17,ta
S068,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,message,2024-07-31,ta
S068,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,caption,2024-02-12,ta
S068,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,caption,2024-10-02,ta
S068,,view,2024-03-19,ta
S069,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,caption,2024-06-07,romanized_sinhala
S069,kaeva. kama. kaevada. kama kama. kaevada naddha. kama kama kama. kaeva ada.,comment,2024-05-02,romanized_sinhala
S069,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,message,2024-02-14,romanized_sinhala
S069,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,caption,2024-08-20,romanized_sinhala
S069,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,message,2024-01-29,romanized_sinhala
S069,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,comment,2024-03-02,romanized_sinhala
S069,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,comment,2024-12-25,romanized_sinhala
S069,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,message,2024-09-11,romanized_sinhala
S069,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-09-21,romanized_sinhala
S069,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-03-26,romanized_sinhala
S069,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,caption,2024-05-17,romanized_sinhala
S069,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,message,2024-01-16,romanized_sinhala
S069,,view,2024-08-07,romanized_sinhala
S069,,like,2024-09-25,romanized_sinhala
S069,,react,2024-05-14,romanized_sinhala
S070,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,caption,2024-04-26,ta
S070,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-01-02,ta
S070,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,comment,2024-05-05,ta
S070,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,message,2024-07-05,ta
S070,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,comment,2024-04-01,ta
S070,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,caption,2024-12-31,ta
S070,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,message,2024-04-24,ta
S070,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,caption,2024-08-01,ta
S070,,view,2024-06-12,ta
S070,,react,2024-02-09,ta
S070,,like,2024-07-09,ta
S071,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,comment,2024-08-21,romanized_sinhala
S071,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-04-12,romanized_sinhala
S071,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-06-04,romanized_sinhala
S071,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,message,2024-05-04,romanized_sinhala
S071,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-10-29,romanized_sinhala
S071,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,comment,2024-10-06,romanized_sinhala
S071,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,message,2024-01-04,romanized_sinhala
S071,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,caption,2024-04-29,romanized_sinhala
S071,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,caption,2024-11-21,romanized_sinhala
S071,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,comment,2024-06-20,romanized_sinhala
S071,,view,2024-12-02,romanized_sinhala
S071,,like,2024-06-06,romanized_sinhala
S072,What day today. The day. Today what day. Day day. I do not know what day it is today. Day today what day.,caption,2024-07-30,en
S072,Went out. Out out. I went out today. Out I went. Then came back. Back home. Went out came back. Out and back. Out out.,caption,2024-08-22,en
S072,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,comment,2024-10-24,en
S072,What day today. The day. Today what day. Day day. I do not know what day it is today. Day today what day.,caption,2024-03-09,en
S072,Eat. Need to eat. I eat today. Eat eat. The food. Eat the food. Food food food. Need to eat the food now.,caption,2024-02-08,en
S072,My name. What is my name. I know my name. The name. My name my name. What is the name. I know I know my name.,message,2024-02-01,en
S072,The door. I locked the door. Did I lock the door. The door the door. Need to check the door. Locked or not the door.,comment,2024-03-07,en
S072,People came today. People people came. I do not know the people. The people came to the house. Who are the people. People came people came.,message,2024-05-13,en
S072,,react,2024-07-20,en
S073,මතක නෑ. නෑ. මතක නෑ නෑ. නෑ නෑ. මතකනෑ අද. ආයෙත් මතක නෑ. මතක නෑ නෑ.,comment,2024-07-27,si
S073,ගෙදර. ගෙදර ගෙදර. ගෙදරට ගෙදරට. ගෙදර කොහෙද. ගෙදරට යන්නෙ. ගෙදර ගෙදර.,comment,2024-07-02,si
S073,කෑවා. කෑම. කෑවාද. කෑම කෑම. කෑවාද නැද්ද. කෑම කෑම කෑම. කෑවා අද.,message,2024-06-06,si
S073,මතක නෑ. නෑ. මතක නෑ නෑ. නෑ නෑ. මතකනෑ අද. ආයෙත් මතක නෑ. මතක නෑ නෑ.,comment,2024-03-02,si
S073,ඒ දේ. දේ ඕනෙ. දේ කොහෙද. ඒ දේ ඒ දේ. දේ හොයනවා. දේ දේ. ඒ දේ නෑ. ඒ දේ හොයන්න ඕනෙ.,message,2024-12-17,si
S073,ගෙදර. ගෙදර ගෙදර. ගෙදරට ගෙදරට. ගෙදර කොහෙද. ගෙදරට යන්නෙ. ගෙදර ගෙදර.,comment,2024-01-21,si
S073,මතක නෑ. නෑ. මතක නෑ නෑ. නෑ නෑ. මතකනෑ අද. ආයෙත් මතක නෑ. මතක නෑ නෑ.,comment,2024-03-16,si
S073,ඒ දේ. දේ ඕනෙ. දේ කොහෙද. ඒ දේ ඒ දේ. දේ හොයනවා. දේ දේ. ඒ දේ නෑ. ඒ දේ හොයන්න ඕනෙ.,message,2024-07-01,si
S073,,like,2024-09-19,si
S074,The thing. I need the thing. The thing is somewhere. Cannot find the thing. The thing the thing. Where is the thing I need the thing.,comment,2024-03-03,en
S074,Went to the place. The place I went. I went to the place again. The place the place. Cannot find the place now. Went and came. Went and came from the place.,comment,2024-04-23,en
S074,Cannot. I cannot do this. Cannot find it. Cannot remember. Cannot cannot. I cannot do the thing I cannot find it I cannot.,message,2024-07-24,en
S074,The door. I locked the door. Did I lock the door. The door the door. Need to check the door. Locked or not the door.,caption,2024-11-18,en
S074,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,caption,2024-10-25,en
S074,People came today. People people came. I do not know the people. The people came to the house. Who are the people. People came people came.,comment,2024-02-08,en
S074,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,caption,2024-04-11,en
S074,I forget again. Forgot again. Forget forget. I forget everything I forget. Again I forgot. Forget I forget again today.,comment,2024-03-06,en
S074,Went out. Out out. I went out today. Out I went. Then came back. Back home. Went out came back. Out and back. Out out.,comment,2024-03-03,en
S074,I forget again. Forgot again. Forget forget. I forget everything I forget. Again I forgot. Forget I forget again today.,comment,2024-01-26,en
S074,My name. What is my name. I know my name. The name. My name my name. What is the name. I know I know my name.,caption,2024-08-09,en
S074,,view,2024-07-21,en
S075,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-11-11,ta
S075,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,message,2024-09-12,ta
S075,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-09-02,ta
S075,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,message,2024-05-23,ta
S075,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,comment,2024-08-02,ta
S075,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,caption,2024-05-07,ta
S075,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,message,2024-01-10,ta
S075,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,caption,2024-09-02,ta
S075,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,caption,2024-06-25,ta
S075,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,message,2024-06-13,ta
S075,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,comment,2024-04-02,ta
S075,,react,2024-06-12,ta
S076,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,caption,2024-05-06,ta
S076,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,caption,2024-05-16,ta
S076,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,caption,2024-04-22,ta
S076,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,comment,2024-06-30,ta
S076,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,caption,2024-05-01,ta
S076,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,message,2024-12-23,ta
S076,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,caption,2024-01-15,ta
S076,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,caption,2024-10-17,ta
S076,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,comment,2024-10-15,ta
S076,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,message,2024-10-04,ta
S076,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,comment,2024-09-08,ta
S076,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,comment,2024-01-29,ta
S076,,like,2024-11-04,ta
S077,ගෙදර. ගෙදර ගෙදර. ගෙදරට ගෙදරට. ගෙදර කොහෙද. ගෙදරට යන්නෙ. ගෙදර ගෙදර.,comment,2024-12-26,si
S077,ගියා. ආවා. ගෙදර. ගෙදර ගෙදර. ගෙදරට ගියා. ගෙදරට ගෙදරට. ගෙදර කොහෙද. ගෙදර ගෙදර ගෙදර.,message,2024-09-26,si
S077,ගියා. ආවා. ගෙදර. ගෙදර ගෙදර. ගෙදරට ගියා. ගෙදරට ගෙදරට. ගෙදර කොහෙද. ගෙදර ගෙදර ගෙදර.,caption,2024-07-10,si
S077,කෑවා. කෑම. කෑවාද. කෑම කෑම. කෑවාද නැද්ද. කෑම කෑම කෑම. කෑවා අද.,comment,2024-10-27,si
S077,මතක නෑ. නෑ. මතක නෑ නෑ. නෑ නෑ. මතකනෑ අද. ආයෙත් මතක නෑ. මතක නෑ නෑ.,message,2024-06-03,si
S077,ඒ දේ. දේ ඕනෙ. දේ කොහෙද. ඒ දේ ඒ දේ. දේ හොයනවා. දේ දේ. ඒ දේ නෑ. ඒ දේ හොයන්න ඕනෙ.,caption,2024-03-21,si
S077,කෑවා. කෑම. කෑවාද. කෑම කෑම. කෑවාද නැද්ද. කෑම කෑම කෑම. කෑවා අද.,message,2024-11-23,si
S077,මතක නෑ. නෑ. මතක නෑ නෑ. නෑ නෑ. මතකනෑ අද. ආයෙත් මතක නෑ. මතක නෑ නෑ.,caption,2024-03-30,si
S077,ගෙදර. ගෙදර ගෙදර. ගෙදරට ගෙදරට. ගෙදර කොහෙද. ගෙදරට යන්නෙ. ගෙදර ගෙදර.,caption,2024-12-21,si
S077,මතක නෑ. නෑ. මතක නෑ නෑ. නෑ නෑ. මතකනෑ අද. ආයෙත් මතක නෑ. මතක නෑ නෑ.,caption,2024-04-24,si
S077,,like,2024-10-28,si
S078,My name. What is my name. I know my name. The name. My name my name. What is the name. I know I know my name.,caption,2024-04-23,en
S078,My name. What is my name. I know my name. The name. My name my name. What is the name. I know I know my name.,message,2024-02-23,en
S078,The thing. I need the thing. The thing is somewhere. Cannot find the thing. The thing the thing. Where is the thing I need the thing.,caption,2024-06-18,en
S078,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,message,2024-05-01,en
S078,Went out. Out out. I went out today. Out I went. Then came back. Back home. Went out came back. Out and back. Out out.,caption,2024-03-26,en
S078,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,caption,2024-12-28,en
S078,The door. I locked the door. Did I lock the door. The door the door. Need to check the door. Locked or not the door.,message,2024-06-20,en
S078,Went to the place. The place I went. I went to the place again. The place the place. Cannot find the place now. Went and came. Went and came from the place.,comment,2024-05-15,en
S078,Cannot. I cannot do this. Cannot find it. Cannot remember. Cannot cannot. I cannot do the thing I cannot find it I cannot.,comment,2024-12-20,en
S078,,view,2024-06-28,en
S078,,react,2024-02-25,en
S078,,like,2024-01-01,en
S079,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-11-29,romanized_sinhala
S079,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,message,2024-03-24,romanized_sinhala
S079,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,message,2024-01-18,romanized_sinhala
S079,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,message,2024-06-12,romanized_sinhala
S079,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,message,2024-02-07,romanized_sinhala
S079,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,comment,2024-07-11,romanized_sinhala
S079,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,comment,2024-10-07,romanized_sinhala
S079,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,caption,2024-10-31,romanized_sinhala
S079,,react,2024-09-04,romanized_sinhala
S079,,view,2024-01-16,romanized_sinhala
S080,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,caption,2024-07-20,ta
S080,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-09-08,ta
S080,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,comment,2024-07-03,ta
S080,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,message,2024-02-14,ta
S080,வீடு. வீடு வீடு. வீட்டிற்கு போகணும். வீடு எங்கே. வீடு வீடு. வீட்டிற்கு திரும்பணும்.,comment,2024-09-02,ta
S080,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,comment,2024-01-14,ta
S080,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,message,2024-11-22,ta
S080,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,comment,2024-08-30,ta
S080,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,message,2024-07-22,ta
S080,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,message,2024-12-04,ta
S080,,react,2024-02-16,ta
S080,,view,2024-10-05,ta
S081,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,comment,2024-10-15,romanized_sinhala
S081,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,caption,2024-12-22,romanized_sinhala
S081,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,caption,2024-02-13,romanized_sinhala
S081,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-10-04,romanized_sinhala
S081,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-04-26,romanized_sinhala
S081,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,caption,2024-07-17,romanized_sinhala
S081,kaeva. kama. kaevada. kama kama. kaevada naddha. kama kama kama. kaeva ada.,caption,2024-10-01,romanized_sinhala
